,Unnamed: 0,year,state,quarter,name,type,count,amount
8062,26,2021,Odisha,q2,nayagarh district,TOTAL,2042130,3717016584
8063,27,2021,Odisha,q2,nabarangpur district,TOTAL,808234,2137024330
8064,28,2021,Odisha,q2,kendrapara district,TOTAL,3121087,5922631481
8065,29,2021,Odisha,q2,cuttack district,TOTAL,9410135,16755164888
8066,0,2021,Odisha,q3,rayagada district,TOTAL,2574801,5381125914
8067,1,2021,Odisha,q3,koraput district,TOTAL,2509905,5893005777
8068,2,2021,Odisha,q3,malkangiri district,TOTAL,696476,1834021448
8069,3,2021,Odisha,q3,sambalpur district,TOTAL,3665818,6244596039
8070,4,2021,Odisha,q3,kalahandi district,TOTAL,2578011,4962612595
8071,5,2021,Odisha,q3,anugul district,TOTAL,4298974,8427870408
8072,6,2021,Odisha,q3,ganjam district,TOTAL,9758386,20245873715
8073,7,2021,Odisha,q3,jajapur district,TOTAL,7272580,11904523018
8074,8,2021,Odisha,q3,bargarh district,TOTAL,2216651,4687162071
8075,9,2021,Odisha,q3,dhenkanal district,TOTAL,3328230,5951039799
8076,10,2021,Odisha,q3,bhadrak district,TOTAL,4514522,7770426087
8077,11,2021,Odisha,q3,nuapada district,TOTAL,779264,1789197066
8078,12,2021,Odisha,q3,kendujhar district,TOTAL,4942596,9669648441
8079,13,2021,Odisha,q3,mayurbhanj district,TOTAL,3366763,6058820680
8080,14,2021,Odisha,q3,jharsuguda district,TOTAL,2772640,4581837440
8081,15,2021,Odisha,q3,kandhamal district,TOTAL,1699861,3180693138
8082,16,2021,Odisha,q3,deogarh district,TOTAL,401592,837326468
8083,17,2021,Odisha,q3,sundargarh district,TOTAL,5579434,10009710570
8084,18,2021,Odisha,q3,jagatsinghapur district,TOTAL,4055375,6884871775
8085,19,2021,Odisha,q3,balangir district,TOTAL,2632946,5371520094
8086,20,2021,Odisha,q3,baleshwar district,TOTAL,6888676,12434308111
8087,21,2021,Odisha,q3,puri district,TOTAL,6111015,9865814429
8088,22,2021,Odisha,q3,sonepur district,TOTAL,912081,2022927897
8089,23,2021,Odisha,q3,khordha district,TOTAL,71647985,108452202806
8090,24,2021,Odisha,q3,boudh district,TOTAL,619658,1350893048
8091,25,2021,Odisha,q3,gajapati district,TOTAL,1119729,2608533955
8092,26,2021,Odisha,q3,nayagarh district,TOTAL,2508535,4293630577
8093,27,2021,Odisha,q3,nabarangpur district,TOTAL,1101606,2637036417
8094,28,2021,Odisha,q3,kendrapara district,TOTAL,3791932,6502877452
8095,29,2021,Odisha,q3,cuttack district,TOTAL,13016632,21926611696
8096,0,2021,Odisha,q4,rayagada district,TOTAL,3507319,6787852551
8097,1,2021,Odisha,q4,koraput district,TOTAL,3420361,7615206064
8098,2,2021,Odisha,q4,malkangiri district,TOTAL,944763,2362647818
8099,3,2021,Odisha,q4,sambalpur district,TOTAL,5031922,8285793491
8100,4,2021,Odisha,q4,kalahandi district,TOTAL,3402330,6135732201
8101,5,2021,Odisha,q4,anugul district,TOTAL,5595409,10832624237
8102,6,2021,Odisha,q4,ganjam district,TOTAL,12765148,25961006849
8103,7,2021,Odisha,q4,jajapur district,TOTAL,9413690,14846315998
8104,8,2021,Odisha,q4,bargarh district,TOTAL,2928438,5988250004
8105,9,2021,Odisha,q4,dhenkanal district,TOTAL,4358635,7483698924
8106,10,2021,Odisha,q4,bhadrak district,TOTAL,5912920,9896347667
8107,11,2021,Odisha,q4,nuapada district,TOTAL,1029449,2266776078
8108,12,2021,Odisha,q4,kendujhar district,TOTAL,6478836,12263605985
8109,13,2021,Odisha,q4,mayurbhanj district,TOTAL,4438866,8018457152
8110,14,2021,Odisha,q4,jharsuguda district,TOTAL,3680407,6025708132
8111,15,2021,Odisha,q4,kandhamal district,TOTAL,2257911,4066852873
8112,16,2021,Odisha,q4,deogarh district,TOTAL,512496,1062094682
8113,17,2021,Odisha,q4,sundargarh district,TOTAL,7505779,13524168956
8114,18,2021,Odisha,q4,jagatsinghapur district,TOTAL,5234984,8365537189
8115,19,2021,Odisha,q4,balangir district,TOTAL,3606120,7082596489
8116,20,2021,Odisha,q4,baleshwar district,TOTAL,8971332,16112382301
8117,21,2021,Odisha,q4,puri district,TOTAL,8372818,13192898085
8118,22,2021,Odisha,q4,sonepur district,TOTAL,1161962,2482976024
8119,23,2021,Odisha,q4,khordha district,TOTAL,94505879,135122128259
8120,24,2021,Odisha,q4,boudh district,TOTAL,791827,1654377855
8121,25,2021,Odisha,q4,gajapati district,TOTAL,1471303,3082994382
8122,26,2021,Odisha,q4,nayagarh district,TOTAL,3214212,5319824631
8123,27,2021,Odisha,q4,nabarangpur district,TOTAL,1497950,3502205583
8124,28,2021,Odisha,q4,kendrapara district,TOTAL,4821107,7981220766
8125,29,2021,Odisha,q4,cuttack district,TOTAL,17091193,27928768465
8126,0,2022,Odisha,q1,rayagada district,TOTAL,3936852,8060115678
8127,1,2022,Odisha,q1,koraput district,TOTAL,4038613,9298326855
8128,2,2022,Odisha,q1,malkangiri district,TOTAL,1179046,3270655406
8129,3,2022,Odisha,q1,sambalpur district,TOTAL,5761550,9796463368
8130,4,2022,Odisha,q1,kalahandi district,TOTAL,4098786,8069224583
8131,5,2022,Odisha,q1,anugul district,TOTAL,6423393,12666904909
8132,6,2022,Odisha,q1,ganjam district,TOTAL,14289760,29674857683
8133,7,2022,Odisha,q1,jajapur district,TOTAL,10760033,17569845984
8134,8,2022,Odisha,q1,bargarh district,TOTAL,3467880,7430199582
8135,9,2022,Odisha,q1,dhenkanal district,TOTAL,4932962,8922834795
8136,10,2022,Odisha,q1,bhadrak district,TOTAL,7049860,12413725787
8137,11,2022,Odisha,q1,nuapada district,TOTAL,1270136,2867818847
8138,12,2022,Odisha,q1,kendujhar district,TOTAL,7553005,15056691323
8139,13,2022,Odisha,q1,mayurbhanj district,TOTAL,5095313,9650878750
8140,14,2022,Odisha,q1,jharsuguda district,TOTAL,4134502,6844271054
8141,15,2022,Odisha,q1,kandhamal district,TOTAL,2538748,4625177434
8142,16,2022,Odisha,q1,deogarh district,TOTAL,598462,1357264183
8143,17,2022,Odisha,q1,sundargarh district,TOTAL,8621086,15915215286
8144,18,2022,Odisha,q1,jagatsinghapur district,TOTAL,5978387,10028244700
8145,19,2022,Odisha,q1,balangir district,TOTAL,4197830,8648940993
8146,20,2022,Odisha,q1,baleshwar district,TOTAL,10164531,19169857482
8147,21,2022,Odisha,q1,puri district,TOTAL,9268269,15063520180
8148,22,2022,Odisha,q1,sonepur district,TOTAL,1409459,3419311101
8149,23,2022,Odisha,q1,khordha district,TOTAL,104052705,152745328927
8150,24,2022,Odisha,q1,boudh district,TOTAL,951344,2234431099
8151,25,2022,Odisha,q1,gajapati district,TOTAL,1692615,3677406538
8152,26,2022,Odisha,q1,nayagarh district,TOTAL,3648292,6409579565
8153,27,2022,Odisha,q1,nabarangpur district,TOTAL,1875017,4950344796
8154,28,2022,Odisha,q1,kendrapara district,TOTAL,5689131,9906960118
8155,29,2022,Odisha,q1,cuttack district,TOTAL,18955932,31482914774
8156,0,2018,Puducherry,q1,karaikal district,TOTAL,10266,17996502
8157,1,2018,Puducherry,q1,puducherry district,TOTAL,86486,136205608
8158,2,2018,Puducherry,q1,yanam district,TOTAL,5948,9167585
8159,3,2018,Puducherry,q1,mahe district,TOTAL,1512,2456277
8160,0,2018,Puducherry,q2,karaikal district,TOTAL,18649,42127265
8161,1,2018,Puducherry,q2,puducherry district,TOTAL,102722,224950542
8162,2,2018,Puducherry,q2,yanam district,TOTAL,6204,15165659
8163,3,2018,Puducherry,q2,mahe district,TOTAL,2686,3557654
8164,0,2018,Puducherry,q3,karaikal district,TOTAL,23605,56668700
8165,1,2018,Puducherry,q3,puducherry district,TOTAL,147716,334779012
8166,2,2018,Puducherry,q3,yanam district,TOTAL,14243,20556915
8167,3,2018,Puducherry,q3,mahe district,TOTAL,4707,5653448
8168,0,2018,Puducherry,q4,karaikal district,TOTAL,34809,77106295
8169,1,2018,Puducherry,q4,puducherry district,TOTAL,253397,511150128
8170,2,2018,Puducherry,q4,yanam district,TOTAL,14991,30135591
8171,3,2018,Puducherry,q4,mahe district,TOTAL,4767,7299651
8172,0,2019,Puducherry,q1,karaikal district,TOTAL,47329,97328630
8173,1,2019,Puducherry,q1,puducherry district,TOTAL,422723,753546044
8174,2,2019,Puducherry,q1,yanam district,TOTAL,24489,44751665
8175,3,2019,Puducherry,q1,mahe district,TOTAL,6551,10846685
8176,0,2019,Puducherry,q2,karaikal district,TOTAL,31079,75135164
8177,1,2019,Puducherry,q2,puducherry district,TOTAL,519810,1075863296
8178,2,2019,Puducherry,q2,yanam district,TOTAL,23022,49923875
8179,3,2019,Puducherry,q2,mahe district,TOTAL,6166,10524574
8180,0,2019,Puducherry,q3,karaikal district,TOTAL,45737,101419895
8181,1,2019,Puducherry,q3,puducherry district,TOTAL,629431,1279933924
8182,2,2019,Puducherry,q3,yanam district,TOTAL,33240,64060521
8183,3,2019,Puducherry,q3,mahe district,TOTAL,8418,15294017
8184,0,2019,Puducherry,q4,karaikal district,TOTAL,58510,122162466
8185,1,2019,Puducherry,q4,puducherry district,TOTAL,893985,1700000398
8186,2,2019,Puducherry,q4,yanam district,TOTAL,48736,91368452
8187,3,2019,Puducherry,q4,mahe district,TOTAL,11424,18497001
8188,0,2020,Puducherry,q1,karaikal district,TOTAL,68088,136347281
8189,1,2020,Puducherry,q1,puducherry district,TOTAL,1060927,1916832756
8190,2,2020,Puducherry,q1,yanam district,TOTAL,65016,129871510
8191,3,2020,Puducherry,q1,mahe district,TOTAL,13890,22225930
8192,0,2020,Puducherry,q2,karaikal district,TOTAL,64779,128626213
8193,1,2020,Puducherry,q2,puducherry district,TOTAL,868930,1652466844
8194,2,2020,Puducherry,q2,yanam district,TOTAL,78024,142084096
8195,3,2020,Puducherry,q2,mahe district,TOTAL,21650,36853828
8196,0,2020,Puducherry,q3,karaikal district,TOTAL,85556,201796444
8197,1,2020,Puducherry,q3,puducherry district,TOTAL,1515874,3144232152
8198,2,2020,Puducherry,q3,yanam district,TOTAL,105613,212350487
8199,3,2020,Puducherry,q3,mahe district,TOTAL,23859,39701146
8200,0,2020,Puducherry,q4,karaikal district,TOTAL,141895,310516003
8201,1,2020,Puducherry,q4,puducherry district,TOTAL,2349454,4194543312
8202,2,2020,Puducherry,q4,yanam district,TOTAL,182547,363312762
8203,3,2020,Puducherry,q4,mahe district,TOTAL,42107,62154141
8204,0,2021,Puducherry,q1,karaikal district,TOTAL,161642,360807459
8205,1,2021,Puducherry,q1,puducherry district,TOTAL,2920236,5086390412
8206,2,2021,Puducherry,q1,yanam district,TOTAL,178609,375222412
8207,3,2021,Puducherry,q1,mahe district,TOTAL,48945,76889289
8208,0,2021,Puducherry,q2,karaikal district,TOTAL,169944,352528452
8209,1,2021,Puducherry,q2,puducherry district,TOTAL,3316123,5610649881
8210,2,2021,Puducherry,q2,yanam district,TOTAL,212893,448908147
8211,3,2021,Puducherry,q2,mahe district,TOTAL,52427,86748218
8212,0,2021,Puducherry,q3,karaikal district,TOTAL,241468,508474640
8213,1,2021,Puducherry,q3,puducherry district,TOTAL,4514763,7530306877
8214,2,2021,Puducherry,q3,yanam district,TOTAL,289263,571731115
8215,3,2021,Puducherry,q3,mahe district,TOTAL,76232,119461799
8216,0,2021,Puducherry,q4,karaikal district,TOTAL,300601,586375960
8217,1,2021,Puducherry,q4,puducherry district,TOTAL,5606990,8973636725
8218,2,2021,Puducherry,q4,yanam district,TOTAL,360182,704806775
8219,3,2021,Puducherry,q4,mahe district,TOTAL,101037,158832341
8220,0,2022,Puducherry,q1,karaikal district,TOTAL,362403,702448183
8221,1,2022,Puducherry,q1,puducherry district,TOTAL,6470067,10377036936
8222,2,2022,Puducherry,q1,yanam district,TOTAL,410527,819248314
8223,3,2022,Puducherry,q1,mahe district,TOTAL,116179,184741472
8224,0,2018,Punjab,q1,shahid bhagat singh nagar district,TOTAL,20891,31984800
8225,1,2018,Punjab,q1,fazilka district,TOTAL,100864,118915901
8226,2,2018,Punjab,q1,barnala district,TOTAL,20348,30779491
8227,3,2018,Punjab,q1,mansa district,TOTAL,47047,41535818
8228,4,2018,Punjab,q1,ludhiana district,TOTAL,427197,563038261
8229,5,2018,Punjab,q1,sri muktsar sahib district,TOTAL,44697,54146157
8230,6,2018,Punjab,q1,patiala district,TOTAL,131111,216716752
8231,7,2018,Punjab,q1,pathankot district,TOTAL,51474,81047251
8232,8,2018,Punjab,q1,fatehgarh sahib district,TOTAL,31868,43563884
8233,9,2018,Punjab,q1,rupnagar district,TOTAL,33059,51094982
8234,10,2018,Punjab,q1,tarn taran district,TOTAL,23026,43205533
8235,11,2018,Punjab,q1,sas nagar district,TOTAL,285119,465850274
8236,12,2018,Punjab,q1,sangrur district,TOTAL,89227,118420390
8237,13,2018,Punjab,q1,jalandhar district,TOTAL,118981,193577711
8238,14,2018,Punjab,q1,bathinda district,TOTAL,96310,151709303
8239,15,2018,Punjab,q1,kapurthala district,TOTAL,65770,79325182
8240,16,2018,Punjab,q1,firozepur district,TOTAL,43858,68077291
8241,17,2018,Punjab,q1,gurdaspur district,TOTAL,33787,57534101
8242,18,2018,Punjab,q1,amritsar district,TOTAL,98115,200091373
8243,19,2018,Punjab,q1,faridkot district,TOTAL,31684,45932934
8244,20,2018,Punjab,q1,hoshiarpur district,TOTAL,43008,64771754
8245,21,2018,Punjab,q1,moga district,TOTAL,32992,59439081
8246,0,2018,Punjab,q2,shahid bhagat singh nagar district,TOTAL,27601,57097564
8247,1,2018,Punjab,q2,fazilka district,TOTAL,132032,203431002
8248,2,2018,Punjab,q2,barnala district,TOTAL,27175,55951708
8249,3,2018,Punjab,q2,mansa district,TOTAL,61637,73350477
8250,4,2018,Punjab,q2,ludhiana district,TOTAL,572930,935892632
8251,5,2018,Punjab,q2,sri muktsar sahib district,TOTAL,62150,98991562
8252,6,2018,Punjab,q2,patiala district,TOTAL,196259,371254259
8253,7,2018,Punjab,q2,pathankot district,TOTAL,78612,158739383
8254,8,2018,Punjab,q2,fatehgarh sahib district,TOTAL,45947,73715315
8255,9,2018,Punjab,q2,rupnagar district,TOTAL,44278,84494302
8256,10,2018,Punjab,q2,tarn taran district,TOTAL,30289,62616088
8257,11,2018,Punjab,q2,sas nagar district,TOTAL,387752,730035483
8258,12,2018,Punjab,q2,sangrur district,TOTAL,125761,193602227
8259,13,2018,Punjab,q2,jalandhar district,TOTAL,158547,333928450
8260,14,2018,Punjab,q2,bathinda district,TOTAL,146307,267391852
8261,15,2018,Punjab,q2,kapurthala district,TOTAL,80199,143776926
8262,16,2018,Punjab,q2,firozepur district,TOTAL,61163,112984834
8263,17,2018,Punjab,q2,gurdaspur district,TOTAL,51270,96002110
8264,18,2018,Punjab,q2,amritsar district,TOTAL,147287,334246874
8265,19,2018,Punjab,q2,faridkot district,TOTAL,39283,82684843
8266,20,2018,Punjab,q2,hoshiarpur district,TOTAL,61527,115287400
8267,21,2018,Punjab,q2,moga district,TOTAL,43157,99196920
8268,0,2018,Punjab,q3,shahid bhagat singh nagar district,TOTAL,50360,75243772
8269,1,2018,Punjab,q3,fazilka district,TOTAL,157892,270023103
8270,2,2018,Punjab,q3,barnala district,TOTAL,30636,73261686
8271,3,2018,Punjab,q3,mansa district,TOTAL,66110,109278595
8272,4,2018,Punjab,q3,ludhiana district,TOTAL,778963,1456417150
8273,5,2018,Punjab,q3,sri muktsar sahib district,TOTAL,68801,136393054
8274,6,2018,Punjab,q3,patiala district,TOTAL,250988,563579570
8275,7,2018,Punjab,q3,pathankot district,TOTAL,108152,279349329
8276,8,2018,Punjab,q3,fatehgarh sahib district,TOTAL,54979,106015403
8277,9,2018,Punjab,q3,rupnagar district,TOTAL,58143,124959700
8278,10,2018,Punjab,q3,tarn taran district,TOTAL,38829,100240826
8279,11,2018,Punjab,q3,sas nagar district,TOTAL,547349,1070550639
8280,12,2018,Punjab,q3,sangrur district,TOTAL,206582,284133550
8281,13,2018,Punjab,q3,jalandhar district,TOTAL,215686,521388264
8282,14,2018,Punjab,q3,bathinda district,TOTAL,187177,400049255
8283,15,2018,Punjab,q3,kapurthala district,TOTAL,106984,188312116
8284,16,2018,Punjab,q3,firozepur district,TOTAL,82490,171196760
8285,17,2018,Punjab,q3,gurdaspur district,TOTAL,63775,164460952
8286,18,2018,Punjab,q3,amritsar district,TOTAL,195357,530829227
8287,19,2018,Punjab,q3,faridkot district,TOTAL,50038,115912812
8288,20,2018,Punjab,q3,hoshiarpur district,TOTAL,85294,187505088
8289,21,2018,Punjab,q3,moga district,TOTAL,57523,136586193
8290,0,2018,Punjab,q4,shahid bhagat singh nagar district,TOTAL,52020,101794335
8291,1,2018,Punjab,q4,fazilka district,TOTAL,213017,434770271
8292,2,2018,Punjab,q4,barnala district,TOTAL,47591,120710677
8293,3,2018,Punjab,q4,mansa district,TOTAL,97259,170157570
8294,4,2018,Punjab,q4,ludhiana district,TOTAL,1098598,2226953591
8295,5,2018,Punjab,q4,sri muktsar sahib district,TOTAL,93772,206325699
8296,6,2018,Punjab,q4,patiala district,TOTAL,343229,854933124
8297,7,2018,Punjab,q4,pathankot district,TOTAL,155199,443194938
8298,8,2018,Punjab,q4,fatehgarh sahib district,TOTAL,76726,157545285
8299,9,2018,Punjab,q4,rupnagar district,TOTAL,83391,193579955
8300,10,2018,Punjab,q4,tarn taran district,TOTAL,61707,180051384
8301,11,2018,Punjab,q4,sas nagar district,TOTAL,771033,1538255981
8302,12,2018,Punjab,q4,sangrur district,TOTAL,300930,429092237
8303,13,2018,Punjab,q4,jalandhar district,TOTAL,309298,787278146
8304,14,2018,Punjab,q4,bathinda district,TOTAL,253384,614565899
8305,15,2018,Punjab,q4,kapurthala district,TOTAL,140093,271879527
8306,16,2018,Punjab,q4,firozepur district,TOTAL,119242,288718525
8307,17,2018,Punjab,q4,gurdaspur district,TOTAL,99359,266120794
8308,18,2018,Punjab,q4,amritsar district,TOTAL,300266,797440476
8309,19,2018,Punjab,q4,faridkot district,TOTAL,69239,190667369
8310,20,2018,Punjab,q4,hoshiarpur district,TOTAL,126429,301407123
8311,21,2018,Punjab,q4,moga district,TOTAL,75355,206539665
8312,0,2019,Punjab,q1,shahid bhagat singh nagar district,TOTAL,79445,119470786
8313,1,2019,Punjab,q1,fazilka district,TOTAL,273038,537572832
8314,2,2019,Punjab,q1,barnala district,TOTAL,57783,138982287
8315,3,2019,Punjab,q1,mansa district,TOTAL,101738,199555981
8316,4,2019,Punjab,q1,ludhiana district,TOTAL,1955827,3406467300
8317,5,2019,Punjab,q1,sri muktsar sahib district,TOTAL,118323,247591887
8318,6,2019,Punjab,q1,patiala district,TOTAL,440799,957447018
8319,7,2019,Punjab,q1,pathankot district,TOTAL,155221,397808785
8320,8,2019,Punjab,q1,fatehgarh sahib district,TOTAL,111014,183861711
8321,9,2019,Punjab,q1,rupnagar district,TOTAL,118161,228939443
8322,10,2019,Punjab,q1,tarn taran district,TOTAL,75154,216842791
8323,11,2019,Punjab,q1,sas nagar district,TOTAL,1284091,2129328200
8324,12,2019,Punjab,q1,sangrur district,TOTAL,366386,472831751
8325,13,2019,Punjab,q1,jalandhar district,TOTAL,463733,969367416
8326,14,2019,Punjab,q1,bathinda district,TOTAL,323075,712296730
8327,15,2019,Punjab,q1,kapurthala district,TOTAL,262162,366249498
8328,16,2019,Punjab,q1,firozepur district,TOTAL,144747,336231172
8329,17,2019,Punjab,q1,gurdaspur district,TOTAL,121130,294899538
8330,18,2019,Punjab,q1,amritsar district,TOTAL,404192,922712816
8331,19,2019,Punjab,q1,faridkot district,TOTAL,84034,194474368
8332,20,2019,Punjab,q1,hoshiarpur district,TOTAL,159087,333307889
8333,21,2019,Punjab,q1,moga district,TOTAL,72997,208249802
8334,0,2019,Punjab,q2,shahid bhagat singh nagar district,TOTAL,59789,120509708
8335,1,2019,Punjab,q2,fazilka district,TOTAL,244089,576108452
8336,2,2019,Punjab,q2,barnala district,TOTAL,57879,163538633
8337,3,2019,Punjab,q2,mansa district,TOTAL,88864,202384609
8338,4,2019,Punjab,q2,ludhiana district,TOTAL,2861806,6103196267
8339,5,2019,Punjab,q2,sri muktsar sahib district,TOTAL,108234,262034642
8340,6,2019,Punjab,q2,patiala district,TOTAL,428732,1033453294
8341,7,2019,Punjab,q2,pathankot district,TOTAL,160293,445515294
8342,8,2019,Punjab,q2,fatehgarh sahib district,TOTAL,110319,203367838
8343,9,2019,Punjab,q2,rupnagar district,TOTAL,113884,261172224
8344,10,2019,Punjab,q2,tarn taran district,TOTAL,77759,239937524
8345,11,2019,Punjab,q2,sas nagar district,TOTAL,1651321,3186753122
8346,12,2019,Punjab,q2,sangrur district,TOTAL,288602,525049272
8347,13,2019,Punjab,q2,jalandhar district,TOTAL,606445,1344928165
8348,14,2019,Punjab,q2,bathinda district,TOTAL,314775,796164323
8349,15,2019,Punjab,q2,kapurthala district,TOTAL,289692,450106237
8350,16,2019,Punjab,q2,firozepur district,TOTAL,138798,377909051
8351,17,2019,Punjab,q2,gurdaspur district,TOTAL,131173,350183439
8352,18,2019,Punjab,q2,amritsar district,TOTAL,464671,1153431872
8353,19,2019,Punjab,q2,faridkot district,TOTAL,81331,209541897
8354,20,2019,Punjab,q2,hoshiarpur district,TOTAL,152379,365526747
8355,21,2019,Punjab,q2,moga district,TOTAL,78995,243980786
8356,0,2019,Punjab,q3,shahid bhagat singh nagar district,TOTAL,71100,137706616
8357,1,2019,Punjab,q3,fazilka district,TOTAL,314556,672363454
8358,2,2019,Punjab,q3,barnala district,TOTAL,81230,206292405
8359,3,2019,Punjab,q3,mansa district,TOTAL,107608,241069722
8360,4,2019,Punjab,q3,ludhiana district,TOTAL,3105207,7455507219
8361,5,2019,Punjab,q3,sri muktsar sahib district,TOTAL,136350,304802373
8362,6,2019,Punjab,q3,patiala district,TOTAL,648561,1363591163
